hashing,test-3-000-111,3,3,32,3,15,0,1.000000,1.000000,2.000000,0.000000,1.058824
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,120000.000000,1.311601,0
lru,random-200-10-0,200,200,131072,800,93901,90,2.324282,4.000000,1.675718,70000.000000,1.305514,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.318381,0
lru,random-400-10-0,400,400,524288,2000,660082,184,4.104988,5.000000,0.895012,560000.000000,1.348883,0
lru,random-400-10-0,400,400,524288,1200,2492525,184,15.500777,3.000000,-12.500777,2010000.000000,1.396077,0
lru,random-400-10-0,400,400,524288,1600,1075146,184,6.686231,4.000000,-2.686231,870000.000000,1.391568,0
lru,random-800-10-0,800,800,2097152,4000,7907569,367,12.324765,5.000000,-7.324765,7510000.000000,1.400474,0
lru,random-800-10-0,800,800,2097152,5600,3571605,367,5.566716,7.000000,1.433284,3450000.000000,1.389880,0
lru,random-800-10-0,800,800,2097152,4800,4749813,367,7.403075,6.000000,-1.403075,4550000.000000,1.387320,0
lru,random-100-10-0,100,100,32768,500,8689,45,0.851863,5.000000,4.148137,10000.000000,1.063662,0
lru,random-100-10-0,100,100,32768,300,14488,45,1.420392,3.000000,1.579608,10000.000000,1.159574,0
lru,random-100-10-0,100,100,32768,200,31952,45,3.132549,2.000000,-1.132549,20000.000000,1.259503,0
lru,random-1600-10-0,1600,1600,8388608,8000,153478652,755,59.877751,5.000000,-54.877751,176610000.000000,1.419932,0
lru,random-1600-10-0,1600,1600,8388608,11200,43015226,755,16.781845,7.000000,-9.781845,50400000.000000,1.416298,0
lru,random-1600-10-0,1600,1600,8388608,12800,30190554,755,11.778462,8.000000,-3.778462,35560000.000000,1.413200,0
lru,random-1600-10-0,1600,1600,8388608,14400,23580166,755,9.199503,9.000000,-0.199503,27870000.000000,1.410658,0
lru,random-100-10-0,100,100,32768,600,8689,45,0.851863,6.000000,5.148137,10000.000000,1.066766,0
lru,random-100-10-0,100,100,32768,300,14488,45,1.420392,3.000000,1.579608,10000.000000,1.160749,0
lru,random-100-10-0,100,100,32768,200,20488,41,2.008627,2.000000,-0.008627,20000.000000,1.223763,0
lru,random-100-10-0,100,100,32768,600,8689,45,0.851863,6.000000,5.148137,10000.000000,1.066766,0
lru,random-100-10-0,100,100,32768,300,14488,45,1.420392,3.000000,1.579608,10000.000000,1.160749,0
lru,random-100-10-0,100,100,32768,200,20403,41,2.000294,2.000000,-0.000294,20000.000000,1.223298,0
lru,random-100-10-0,100,100,32768,600,8689,45,0.851863,6.000000,5.148137,10000.000000,1.066766,0
lru,random-100-10-0,100,100,32768,300,14488,45,1.420392,3.000000,1.579608,10000.000000,1.160749,0
lru,random-100-10-0,100,100,32768,200,20403,41,2.000294,2.000000,-0.000294,20000.000000,1.223298,0
lru,random-100-10-0,100,100,32768,600,8689,45,0.851863,6.000000,5.148137,10000.000000,1.066766,0
lru,random-100-10-0,100,100,32768,300,14488,45,1.420392,3.000000,1.579608,10000.000000,1.160749,0
lru,random-100-10-0,100,100,32768,200,20403,41,2.000294,2.000000,-0.000294,20000.000000,1.223298,0
lru,random-100-10-0,100,100,32768,600,8689,45,0.851863,6.000000,5.148137,10000.000000,1.066766,0
lru,random-100-10-0,100,100,32768,300,14488,45,1.420392,3.000000,1.579608,10000.000000,1.160749,0
lru,random-100-10-0,100,100,32768,200,20403,41,2.000294,2.000000,-0.000294,10000.000000,1.223298,0
lru,random-200-10-0,200,200,131072,1200,44106,90,1.091733,6.000000,4.908267,40000.000000,1.129881,0
lru,random-200-10-0,200,200,131072,600,121204,82,3.000099,3.000000,-0.000099,90000.000000,1.276859,0
lru,random-200-10-0,200,200,131072,800,0,-1,0.000000,4.000000,4.000000,0.000000,1.276859,0
lru,random-200-10-0,200,200,131072,600,0,-1,0.000000,3.000000,3.000000,0.000000,1.276859,0
lru,random-200-10-0,200,200,131072,1200,44106,90,1.091733,6.000000,4.908267,40000.000000,1.129881,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,100000.000000,1.296541,0
lru,random-200-10-0,200,200,131072,800,93901,90,2.324282,4.000000,1.675718,70000.000000,1.294837,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,100000.000000,1.312042,0
